# Run started 2022-06-16 10:21:15.533919
# Command: /home/jabard89/Dropbox/code_JB/repos/rnaseq_tools/scripts/analysis/count_reads_from_bam_transcriptome_single.py sgd_20210422_orf_coding_all.fasta Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv -f 0 -b 0 -m 100
# Parameters:
#	invert_strands: False
#	in_fasta: sgd_20210422_orf_coding_all.fasta
#	in_bam: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam
#	out_dist: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz
#	out_counts: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv
#	trim_front: 0
#	trim_back: 0
#	min_length: 100
Count	CDS_length	Eff_length	ORF	TPM
104	909	909	YKL150W	7.483294388534696
57	1218	1218	YKL149C	3.06091268909584
72	1923	1923	YKL148C	2.448931212952612
3	618	618	YKL147C	0.3175090832327314
95	2079	2079	YKL146W	2.9887699657838165
605	1404	1404	YKL145W	28.184584788671884
67	639	639	YKL144C	6.8579974440972755
200	1392	1392	YKL143W	9.397538957750385
116	660	660	YKL142W	11.495753110499017
76	597	597	YKL141W	8.32650285944999
99	1647	1647	YKL140W	3.9315605606850794
67	1587	1587	YKL139W	2.7613486873208317
39	210	210	YKL138C-A	12.14699035567507
30	396	396	YKL138C	4.955065995904748
82	336	336	YKL137W	15.962391172521725
9	399	399	YKL136W	1.4753429581791582
171	2181	2181	YKL135C	5.128186596036771
95	2319	2319	YKL134C	2.679453539829476
14	1392	1392	YKL133C	0.657827727042527
23	1293	1293	YKL132C	1.163463291845848
7	522	522	YKL131W	0.8771036360567025
48	741	741	YKL130C	4.236882341437583
277	3819	3819	YKL129C	4.744096178954209
224	888	888	YKL128C	16.49903055933689
362	1713	1713	YKL127W	13.822117545143753
495	2043	2043	YKL126W	15.84747979306981
137	1884	1884	YKL125W	4.756232137470354
25	1740	1740	YKL124W	0.9397538957750385
3	381	381	YKL123W	0.5150147334326195
62	504	504	YKL122C	8.046083355254854
63	2559	2559	YKL121W	1.610251223991555
360	975	975	YKL120W	24.15022934619422
87	648	648	YKL119C	8.781478070520082
3	312	312	YKL118W	0.6289122225571411
531	651	651	YKL117W	53.3503050360915
94	1557	1557	YKL116C	3.9487770634030905
10	393	393	YKL115C	1.6642969757237323
86	1104	1104	YKL114C	5.095100469702056
189	1149	1149	YKL113C	10.758832590585873
234	2196	2196	YKL112W	6.969584630305366
5	336	336	YKL111C	0.9733165349098611
63	942	942	YKL110C	4.374344885556677
101	1665	1665	YKL109W	3.9676240154595863
35	1362	1362	YKL108W	1.6807933113861924
4	930	930	YKL107W	0.2813198758965276
2	120	120	YKL106C-A	1.0901145190990447
238	1356	1356	YKL106W	11.479967059538613
95	3399	3399	YKL105C	1.8280826004308783
576	2154	2154	YKL104C	17.490416796686624
0	255	255	YKL104W-A	0.0
117	1545	1545	YKL103C	4.953141698430611
0	306	306	YKL102C	0.0
546	4557	4557	YKL101W	7.83676797140327
179	1764	1764	YKL100C	6.637091799956769
182	753	753	YKL099C	15.808832069802879
54	1074	1074	YKL098W	3.288613633036224
2	411	411	YKL097C	0.3182816114157795
2	150	150	YKL096C-B	0.8720916152792357
196	279	279	YKL096W-A	45.94891306309952
64	720	720	YKL096W	5.813944101861571
8	837	837	YKL095W	0.6251552797700616
251	942	942	YKL094W	17.42794549642422
21	1020	1020	YKL093W	1.346612053004702
196	3315	3315	YKL092C	3.867193588116068
43	933	933	YKL091C	3.0144645865761364
59	1332	1332	YKL090W	2.8971511994073706
68	1650	1650	YKL089W	2.6955559017721833
145	1716	1716	YKL088W	5.526804380047603
29	675	675	YKL087C	2.8100729825664263
2	384	384	YKL086W	0.34066078721845144
146	1005	1005	YKL085W	9.501893718714063
11	351	351	YKL084W	2.049787984630682
26	615	615	YKL083W	2.765168536251235
147	1305	1305	YKL082C	7.3676705428763025
2164	1239	1239	YKL081W	114.23766679565776
818	1179	1179	YKL080W	45.379830871400436
158	1971	1971	YKL079W	5.243168767660549
94	2208	2208	YKL078W	2.7845316520464727
288	1179	1179	YKL077W	15.977250966947828
20	384	384	YKL076C	3.406607872184515
47	1353	1353	YKL075C	2.2720790420246164
93	1584	1584	YKL074C	3.84017614682618
399	2646	2646	YKL073W	9.862940887086596
91	2301	2301	YKL072W	2.586712418201123
27	771	771	YKL071W	2.2905129973287317
16	510	510	YKL070W	2.0519802712452604
75	543	543	YKL069W	9.034098224577717
19	237	237	YKL068W-A	5.243588826046039
316	2880	2880	YKL068W	7.176587250735378
197	462	462	YKL067W	27.889942891235297
55	444	444	YKL066W	8.102202506817225
5	222	222	YKL065W-A	1.4731277285122224
191	621	621	YKL065C	20.11708919303551
238	2910	2910	YKL064W	5.34942794939325
98	504	504	YKL063C	12.718002722822188
44	1893	1893	YKL062W	1.5202864925628514
13	342	342	YKL061W	2.4862260961908036
13987	1080	1080	YKL060C	847.0795432576854
55	1326	1326	YKL059C	2.7129546855406086
148	369	369	YKL058W	26.233650215716846
326	3114	3114	YKL057C	6.8473474610074865
8146	504	504	YKL056C	1057.1515324500974
27	837	837	YKL055C	2.109899069223957
750	2217	2217	YKL054C	22.126817031780337
60	261	261	YKL053C-A	15.036062332400617
3	375	375	YKL053W	0.5232549691675414
64	879	879	YKL052C	4.76227503224156
71	1062	1062	YKL051W	4.372775754578089
55	2769	2769	YKL050C	1.2991613987095874
41	690	690	YKL049C	3.88649524200529
54	1923	1923	YKL048C	1.836698409714459
89	1551	1551	YKL047W	3.7531989245576396
274	1350	1350	YKL046C	13.275172365917255
134	1587	1587	YKL045W	5.522697374641663
6	321	321	YKL044W	1.2225583391764987
61	1101	1101	YKL043W	3.6238139326998215
31	1092	1092	YKL042W	1.8567884665972738
41	675	675	YKL041W	3.97286180293874
189	771	771	YKL040C	16.033590981301124
321	1572	1572	YKL039W	13.355983230182952
200	3513	3513	YKL038W	3.7237045912862325
1	357	357	YKL037W	0.18321252421832684
25	393	393	YKL036C	4.16074243930933
396	1500	1500	YKL035W	17.26741398252887
72	2277	2277	YKL034W	2.068201459160243
575	711	711	YKL033W-A	52.89585219256968
146	3117	3117	YKL033W	3.0636519689790283
131	1794	1794	YKL032C	4.7760870234774195
2	414	414	YKL031W	0.3159752229272593
89	606	606	YKL030W	9.605959623744058
324	2010	2010	YKL029C	10.543197139943002
129	1449	1449	YKL028W	5.822971965373779
117	1344	1344	YKL027W	5.693901729222688
3	504	504	YKL026C	0.3893266139639445
153	2040	2040	YKL025C	4.905515335945701
211	615	615	YKL024C	22.440406198038875
64	228	228	YKL023C-A	18.359823479562856
26	834	834	YKL023W	2.0390631292500117
118	2523	2523	YKL022C	3.0590609572815044
233	1407	1407	YKL021C	10.831415051176009
220	3249	3249	YKL020C	4.428904786736655
93	951	951	YKL019W	6.396255537931304
16	300	300	YKL018C-A	3.488366461116943
32	990	990	YKL018W	2.1141614915860263
48	2052	2052	YKL017C	1.5299852899635713
91	525	525	YKL016C	11.337190998630064
258	2940	2940	YKL015W	5.739786651582725
765	5295	5295	YKL014C	9.449717927600785
111	516	516	YKL013C	14.070082746510925
103	1752	1752	YKL012W	3.8452669680548492
60	1062	1062	YKL011C	3.6953034545730326
403	4452	4452	YKL010C	5.920702846319609
297	711	711	YKL009W	27.32185756729251
214	1257	1257	YKL008C	11.135298667646568
157	807	807	YKL007W	12.724756840040893
75	294	294	YKL006C-A	16.68542631274048
816	417	417	YKL006W	127.9904241129238
68	1785	1785	YKL005C	2.491690329369245
210	1206	1206	YKL004W	11.389256169691512
32	396	396	YKL003C	5.285403728965065
108	699	699	YKL002W	10.105782666325908
105	609	609	YKL001C	11.277046749300462
529	2115	2115	YKR001C	16.35944909513176
86	1707	1707	YKR002W	3.295249512918026
194	1347	1347	YKR003W	9.420143283083059
41	1134	1134	YKR004C	2.364798692225441
17	1578	1578	YKR005C	0.7046367613948198
75	795	795	YKR006C	6.1704595420700645
41	555	555	YKR007W	4.831858949520089
152	1878	1878	YKR008W	5.293846865912293
39	2703	2703	YKR009C	0.9437173417283629
97	2316	2316	YKR010C	2.7394069521400866
51	1062	1062	YKR011C	3.1410079363870773
10	378	378	YKR012C	1.7303405065064201
103	990	990	YKR013W	6.8049573010425215
134	705	705	YKR014C	12.431944302916765
4	1707	1707	YKR015C	0.15326741920548959
116	1623	1623	YKR016W	4.674797937726034
42	1656	1656	YKR017C	1.6588699203681114
447	2178	2178	YKR018C	13.423724243451048
27	1848	1848	YKR019C	0.955619870638773
17	495	495	YKR020W	2.246296584810153
119	2748	2748	YKR021W	2.8323936194931507
80	969	969	YKR022C	5.39994808222437
48	1593	1593	YKR023W	1.9708285091056177
215	2229	2229	YKR024C	6.308872721569168
89	849	849	YKR025W	6.8565506854992915
170	918	918	YKR026C	12.112383545544942
106	2298	2298	YKR027W	3.0170271285769905
372	3102	3102	YKR028W	7.843764044581134
101	2256	2256	YKR029C	2.9282331497075407
66	822	822	YKR030W	5.2516465883603605
375	5052	5052	YKR031C	4.855023095749903
0	315	315	YKR032W	0.0
0	426	426	YKR033C	0.0
0	810	810	YKR034W	0.0
5	642	642	YKR035C	0.5093993079902077
0	615	615	YKR035W-A	0.0
116	1932	1932	YKR036C	3.9271206278102233
42	888	888	YKR037C	3.0935682298756673
84	1161	1161	YKR038C	4.732280082910581
47	1809	1809	YKR039W	1.699349333255559
613	504	504	YKR040C	79.55240478663266
8	753	753	YKR041W	0.6948937173539727
607	1098	1098	YKR042W	36.15844333842187
171	816	816	YKR043C	13.706586968083576
79	1332	1332	YKR044W	3.8792363517488524
14	552	552	YKR045C	1.6588699203681112
77	852	852	YKR046C	5.911184364128622
100	306	306	YKR047W	21.374794492138133
268	1254	1254	YKR048C	13.978501967394447
29	402	402	YKR049C	4.718406127443626
61	2670	2670	YKR050W	1.4943142846076793
44	1257	1257	YKR051W	2.289500660637612
88	915	915	YKR052C	6.290496897096126
43	1215	1215	YKR053C	2.314811077593033
812	12279	12279	YKR054C	4.325301683403002
41	876	876	YKR055W	3.0612804988397833
109	1920	1920	YKR056W	3.7132025806811213
630	264	264	YKR057W	156.08457887099956
34	1851	1851	YKR058W	1.201422808731524
245	1188	1188	YKR059W	13.488790766629593
27	825	825	YKR060W	2.1405885102308515
26	1278	1278	YKR061W	1.3306562204964865
83	987	987	YKR062W	5.500273865362961
74	1509	1509	YKR063C	3.207494012458422
127	2592	2592	YKR064W	3.2047348130920987
90	594	594	YKR065C	9.910131991809498
236	1086	1086	YKR066C	14.21364787333561
115	2232	2232	YKR067W	3.3699776800104875
148	582	582	YKR068C	16.63267513676893
62	1782	1782	YKR069W	2.2756599388599583
170	1059	1059	YKR070W	10.499686586223095
172	1047	1047	YKR071C	10.74496832579001
108	1689	1689	YKR072C	4.182322133665962
2	321	321	YKR073C	0.4075194463921662
208	468	468	YKR074W	29.069720509307857
22	924	924	YKR075C	1.5573064558557779
0	270	270	YKR075W-A	0.0
29	1113	1113	YKR076W	1.7042221592383984
23	1092	1092	YKR077W	1.3776172494108807
48	1758	1758	YKR078W	1.7858531370905852
164	2517	2517	YKR079C	4.26171111161486
238	963	963	YKR080W	16.164938040222594
179	1035	1035	YKR081C	11.311912980795887
516	3474	3474	YKR082W	9.715010222022574
60	402	402	YKR083C	9.762219574021294
199	1836	1836	YKR084C	7.089306839892481
102	588	588	YKR085C	11.346089892663526
140	3216	3216	YKR086W	2.847314042422878
75	1038	1038	YKR087C	4.725929996094124
147	1014	1014	YKR088C	9.482061201630742
202	2733	2733	YKR089C	4.834316857475456
112	2121	2121	YKR090W	3.4538281793237062
9	741	741	YKR091W	0.7944154390195468
210	1221	1221	YKR092C	11.249339017729698
292	1806	1806	YKR093W	10.57519732813691
790	387	387	YKR094C	133.51790233926283
942	5628	5628	YKR095W	10.947631950866738
19	267	267	YKR095W-A	4.654421542220639
190	3588	3588	YKR096W	3.4635745590103424
11	1650	1650	YKR097W	0.43604580763961787
56	2154	2154	YKR098C	1.700457188566755
87	2436	2436	YKR099W	2.3359596837836674
73	1068	1068	YKR100C	4.470694376080351
64	1965	1965	YKR101W	2.130300128926377
9	3510	3510	YKR102W	0.16770992601523765
31	3657	3657	YKR103W	0.5544470892874551
4	921	921	YKR104W	0.28406893005838296
4	1749	1749	YKR105C	0.1495868979895773
8	1848	1848	YKR106W	0.28314662833741416
0	3618	3618	YLL067C	0.0
0	483	483	YLL067W-A	0.0
0	171	171	YLL066W-B	0.0
0	3618	3618	YLL066C	0.0
0	483	483	YLL066W-A	0.0
0	351	351	YLL065W	0.0
0	363	363	YLL064C	0.0
16	1425	1425	YLL063C	0.7343929391825142
30	975	975	YLL062C	2.012519112182852
129	1752	1752	YLL061W	4.815916882321122
12	702	702	YLL060C	1.1180661734349175
4	507	507	YLL059C	0.5160305415853466
88	1728	1728	YLL058W	3.3309054750248586
12	1239	1239	YLL057C	0.63348059221252
12	897	897	YLL056C	0.8750083096447181
47	1596	1596	YLL055W	1.9261421954005675
68	2532	2532	YLL054C	1.756582637410783
13	459	459	YLL053C	1.8524821893186378
7	450	450	YLL052C	1.017440217825775
128	2139	2139	YLL051C	3.9140156646473416
738	432	432	YLL050C	111.73673820765208
72	540	540	YLL049W	8.720916152792356
1222	4986	4986	YLL048C	16.030324215872835
1	384	384	YLL047W	0.17033039360922572
0	750	750	YLL046C	0.0
743	771	771	YLL045C	63.031524333898076
54	447	447	YLL044W	7.901501212261532
217	2010	2010	YLL043W	7.061338825208738
12	504	504	YLL042C	1.557306455855778
38	801	801	YLL041C	3.1029476948137598
1328	9435	9435	YLL040C	9.206181757478737
414	1146	1146	YLL039C	23.628660256911232
33	744	744	YLL038C	2.901111220182941
7	381	381	YLL037W	1.2017010446761125
69	1512	1512	YLL036C	2.9848373737235745
68	1899	1899	YLL035W	2.3421101832143774
361	2514	2514	YLL034C	9.392156119206568
20	693	693	YLL033W	1.8876441889160949
104	2478	2478	YLL032C	2.745082566254253
283	3054	3054	YLL031C	6.060951059037911
0	342	342	YLL030C	0.0
401	2250	2250	YLL029W	11.656957924232453
96	1761	1761	YLL028W	3.5656215956902315
25	753	753	YLL027W	2.1715428667311647
1167	2727	2727	YLL026W	27.9903992032692
3	375	375	YLL025W	0.5232549691675414
2631	1920	1920	YLL024C	89.62785311717458
68	840	840	YLL023C	5.294841949909646
65	1158	1158	YLL022C	3.6713701420434153
408	4401	4401	YLL021W	6.0636226829231115
22	306	306	YLL020C	4.702454788270389
105	2214	2214	YLL019C	3.101951883615168
9	297	297	YLL018C-A	1.9820263983618995
755	1674	1674	YLL018C	29.499514764149772
3	312	312	YLL017W	0.6289122225571411
47	3147	3147	YLL016W	0.9768423717379429
310	4680	4680	YLL015W	4.332506422060306
192	327	327	YLL014W	38.404034434314966
409	2640	2640	YLL013C	10.133109961625209
79	1722	1722	YLL012W	3.0006636588440605
227	1470	1470	YLL011W	10.100244727978904
51	1284	1284	YLL010C	2.5979364707500596
95	210	210	YLL009C	29.588822661259787
393	2259	2259	YLL008W	11.378884621671304
31	1998	1998	YLL007C	1.0148213240861979
0	177	177	YLL006W-A	0.0
84	1281	1281	YLL006W	4.288975157110996
59	2607	2607	YLL005C	1.4802475633335703
75	1851	1851	YLL004W	2.6501973722018914
108	2841	2841	YLL003W	2.4864280477866276
50	1311	1311	YLL002W	2.4945412336362582
204	2274	2274	YLL001W	5.86763487852784
109	2589	2589	YLR001C	2.7537075916986296
199	1992	1992	YLR002C	6.5341201596599365
118	876	876	YLR003C	8.810514606416936
17	1572	1572	YLR004C	0.7073262146825863
105	1386	1386	YLR005W	4.955065995904749
64	2139	2139	YLR006C	1.9570078323236708
76	1011	1011	YLR007W	4.916837000090647
128	507	507	YLR008C	16.51297733073109
125	600	600	YLR009W	13.62643148873806
10	483	483	YLR010C	1.3541795268311114
11	576	576	YLR011W	1.2490895531343222
0	300	300	YLR012C	0.0
0	426	426	YLR013W	0.0
58	2715	2715	YLR014C	1.3972738587346871
96	1518	1518	YLR015W	4.136402918320486
63	615	615	YLR016C	6.700216068608762
159	1014	1014	YLR017W	10.256107014008764
110	900	900	YLR018C	7.99417314005966
57	1194	1194	YLR019W	3.122438572293746
149	1617	1617	YLR020C	6.026978231753532
34	540	540	YLR021W	4.1182104054852795
92	753	753	YLR022C	7.991277749570687
125	1632	1632	YLR023C	5.009717459094874
373	5619	5619	YLR024C	4.341833589150492
92	723	723	YLR025W	8.322866037934615
58	1023	1023	YLR026C	3.7083074549996833
577	1257	1257	YLR027C	30.023679117906866
664	1776	1776	YLR028C	24.453920293302897
4495	615	615	YLR029C	478.0550988634347
9	792	792	YLR030W	0.7432598993857122
10	561	561	YLR031W	1.1658978813893524
171	3510	3510	YLR032W	3.186488594289515
142	1509	1509	YLR033W	6.154920942825621
219	1422	1422	YLR034C	10.073210113193705
62	2088	2088	YLR035C	1.9421580512684127
10	3468	3468	YLR035C-A	0.18860112787180702
63	612	612	YLR036C	6.733060265023512
1	375	375	YLR037C	0.17441832305584715
49	252	252	YLR038C	12.718002722822188
220	3171	3171	YLR039C	4.537846626334718
9	675	675	YLR040C	0.8720916152792356
2	321	321	YLR041W	0.4075194463921662
8	486	486	YLR042C	1.0766563151595503
552	312	312	YLR043C	115.71984895051398
30158	1692	1692	YLR044C	1165.8040307442902
175	2667	2667	YLR045C	4.29178944527183
53	813	813	YLR046C	4.2639165691696945
81	2061	2061	YLR047C	2.570575721892944
1720	759	759	YLR048W	148.2211045731507
127	1287	1287	YLR049C	6.45429109210157
46	486	486	YLR050C	6.190773812167413
103	654	654	YLR051C	10.301082152954276
63	753	753	YLR052W	5.472288024162535
5	327	327	YLR053C	1.000105063393619
11	2175	2175	YLR054C	0.33079337131281356
157	1809	1809	YLR055C	5.67654990044942
613	1098	1098	YLR056W	36.51585793484778
142	2550	2550	YLR057W	3.6422649814603374
728	1410	1410	YLR058C	33.77035616613211
54	810	810	YLR059C	4.360458076396178
616	1788	1788	YLR060W	22.533910864597704
52	366	366	YLR061W	9.292779507073824
86	378	378	YLR062C	14.880928355955215
33	1098	1098	YLR063W	1.9657802803425395
51	822	822	YLR064W	4.058090545551189
123	546	546	YLR065C	14.734514928481591
128	555	555	YLR066W	15.084827939965157
85	2898	2898	YLR067C	1.9184209963440744
51	456	456	YLR068W	7.315242167638326
202	2286	2286	YLR069C	5.779609786299397
6	1071	1071	YLR070C	0.3664250484366537
298	3249	3249	YLR071C	5.999152847488741
105	2082	2082	YLR072W	3.29861742090489
28	603	603	YLR073C	3.0371349785844033
54	501	501	YLR074C	7.049842398963881
4126	666	666	YLR075W	405.20833385609535
285	423	423	YLR076C	44.06845928272733
123	1752	1752	YLR077W	4.591920748259674
96	735	735	YLR078C	8.542938272123125
62	855	855	YLR079W	4.742954398887072
25	1335	1335	YLR080W	1.2248477742685897
9	1725	1725	YLR081W	0.3412532407614401
42	1179	1179	YLR082C	2.3300157660132252
486	2004	2004	YLR083C	15.862145397668733
329	3663	3663	YLR084C	5.874654820369955
65	1317	1317	YLR085C	3.228129555418583
302	4257	4257	YLR086W	4.640092808568169
473	8877	8877	YLR087C	3.4851244848519642
178	1845	1845	YLR088W	6.310256403239998
208	1779	1779	YLR089C	7.647346373443551
159	1380	1380	YLR090W	7.536009066815135
18	882	882	YLR091W	1.3348341050192385
39	2682	2682	YLR092W	0.9511066274018511
146	762	762	YLR093C	12.532025180193742
43	1509	1509	YLR094C	1.8638140883204344
156	2439	2439	YLR095C	4.183465313147625
202	3444	3444	YLR096W	3.8362915132056976
53	1035	1035	YLR097C	3.3493373630289494
46	1947	1947	YLR098C	1.5453087173669047
62	1185	1185	YLR099C	3.4221316548932035
25	264	264	YLR099W-A	6.193832494880935
312	1044	1044	YLR100W	19.5468810321208
62	396	396	YLR101C	10.240469724869811
30	798	798	YLR102C	2.458904930298597
70	1953	1953	YLR103C	2.3443322991377307
26	396	396	YLR104W	4.294390529784114
57	1134	1134	YLR105C	3.2876469623621984
3143	14733	14733	YLR106C	13.953288265234361
82	1215	1215	YLR107W	4.414290892154156
136	1458	1458	YLR108C	6.101052452570785
969	531	531	YLR109W	119.35830158270896
867	402	402	YLR110C	141.06407284460772
2	333	333	YLR111W	0.3928340609365926
17	420	420	YLR112W	2.647420974954823
234	1308	1308	YLR113W	11.701229241705342
380	2295	2295	YLR114C	10.829895876016653
137	2580	2580	YLR115W	3.4731555608504445
50	1431	1431	YLR116W	2.2853553859518754
61	2064	2064	YLR117C	1.9330519088674918
80	684	684	YLR118C	7.6499264498178565
11	642	642	YLR119W	1.120678477578457
146	1710	1710	YLR120C	5.584446308367036
5	102	102	YLR120W-A	3.20621917382072
89	1527	1527	YLR121C	3.8121882986174844
4	378	378	YLR122C	0.692136202602568
0	330	330	YLR123C	0.0
1	345	345	YLR124W	0.18958513375635563
15	411	411	YLR125W	2.387112085618346
108	756	756	YLR126C	9.34383873513467
59	2562	2562	YLR127C	1.506247227794933
13	810	810	YLR128W	1.0497399072805615
754	2832	2832	YLR129W	17.41411752967542
138	1269	1269	YLR130C	7.112803954405115
101	2313	2313	YLR131C	2.856071762101258
19	873	873	YLR132C	1.4235172414351787
101	1749	1749	YLR133W	3.7770691742368268
61	1692	1692	YLR134W	2.3580491370582175
40	2247	2247	YLR135W	1.1643412754061895
45	858	858	YLR136C	3.4304303048571336
46	1104	1104	YLR137W	2.7252862977476116
496	2958	2958	YLR138W	10.967480760103978
30	1932	1932	YLR139C	1.0156346451233336
12	327	327	YLR140W	2.4002521521446853
42	1092	1092	YLR141W	2.5156488902285643
10	1431	1431	YLR142W	0.45707107719037515
145	2058	2058	YLR143W	4.6083558387568955
126	2340	2340	YLR144C	3.5219084463199906
19	606	606	YLR145W	2.0507104814734505
109	903	903	YLR146C	7.895181566896735
36	189	189	YLR146W-A	12.458451646846225
20	306	306	YLR147C	4.274958898427625
226	2757	2757	YLR148W	5.361607863251014
22	2193	2193	YLR149C	0.6561564820842403
1912	822	822	YLR150W	152.1386102567426
12	1023	1023	YLR151C	0.7672360251723482
46	1731	1731	YLR152C	1.738137534785305
1044	2052	2052	YLR153C	33.27718005670768
24	333	333	YLR154C	4.714008731239113
0	186	186	YLR154W-A	0.0
0	165	165	YLR154W-B	0.0
0	375	375	YLR154W-C	0.0
22068	204	204	YLR154W-E	7075.484472787565
2321	141	141	YLR154W-F	1076.6620420548438
0	150	150	YLR154C-G	0.0
0	132	132	YLR154C-H	0.0
0	1089	1089	YLR155C	0.0
0	345	345	YLR156W	0.0
0	132	132	YLR156C-A	0.0
0	1089	1089	YLR157C	0.0
0	213	213	YLR157W-D	0.0
1	5268	5268	YLR157C-B	0.01241588290545609
0	1323	1323	YLR157C-A	0.0
13	165	165	YLR157W-E	5.153268635740938
0	132	132	YLR157C-C	0.0
0	1089	1089	YLR158C	0.0
0	345	345	YLR159W	0.0
0	132	132	YLR159C-A	0.0
0	1089	1089	YLR160C	0.0
0	345	345	YLR161W	0.0
32	357	357	YLR162W	5.862800774986459
23	189	189	YLR162W-A	7.959566329929533
109	1389	1389	YLR163C	5.132720629883191
0	114	114	YLR163W-A	0.0
5	507	507	YLR164W	0.6450381769816833
25	765	765	YLR165C	2.1374794492138127
350	2616	2616	YLR166C	8.750919304694165
11773	459	459	YLR167W	1677.636370372948
43	693	693	YLR168C	4.058435006169604
50	354	354	YLR169W	9.238258636432583
19	471	471	YLR170C	2.638493740494503
8	390	390	YLR171W	1.341679408121901
137	903	903	YLR172C	9.923301602429843
58	1827	1827	YLR173W	2.076408607807704
19	1239	1239	YLR174W	1.003010937669823
1401	1452	1452	YLR175W	63.109522366023214
39	2436	2436	YLR176C	1.0471543410064714
77	1887	1887	YLR177W	2.668960825775085
25	660	660	YLR178C	2.477532997952374
210	606	606	YLR179C	22.66574742681182
941	1149	1149	YLR180W	53.56646279228203
72	993	993	YLR181C	4.742492167681644
178	2412	2412	YLR182W	4.826875233821641
102	1470	1470	YLR183C	4.53843595706541
0	348	348	YLR184W	0.0
351	267	267	YLR185W	85.98431375365497
112	759	759	YLR186W	9.651606809414465
117	3081	3081	YLR187W	2.4838052333902283
215	2088	2088	YLR188W	6.734902919721109
